texto,is_offensive,label
USER O seu empresário fdp! Ninguém liga pra esse teu @ não seu ladrao,OFF,1
a gente nasceu pra se fuder URL,OFF,1
"kkk, ri muito nesse vUSERideo. é verdade. concordo com vooc, crepusculo é muUSERto ruim, muito mesmo. USER concordo com oqe USER falou, USER vai negar de transar com a mUSERUSERina??? QUEM? qee hoomi? GZUIS. USER é legal! gostei!",OFF,1
tá falando tanta merda que não percebe que no próprio ex relacionamento foi um completo de um babaca e teve atitudes totalmente infantis...,OFF,1
"USER USER Hija esa por lo menos se menea, he visto otras peores todavía y yo que tengo 13 no lo hago xq soy consciente del ridículo que haría😎😂✨",OFF,1
USER Um LADRÃO FDP.,OFF,1
caralho q vergonha kkkkk,OFF,1
"Ele agradece o governo pelo copo de cachaça e cigarro, esse cara é um louco, ele é manipulador, merece cadeia porque isso foi um estrupo, como uma moça tão bem vestida, ia se relacionar com um morador de rua, vocês acham que ela ia se arriscar a pegar uma doença de rua, com toda certeza ela não esta bem de suas faculdades mentais, estou estudando exatamente essa matéria de psicologia, isso nunca foi normal, que a prisão dele seja decretada, e ele pare de difamar a mulher, respeito ao próximo e a todas as mulheres do mundo.",OFF,1
"Doente esse cara,",OFF,1
"USER, USER meteu a lingua entre as pernas e foi pega água, cadê que peito a JoJo !",OFF,1
"USER o globo lixo, vcs deturpam tudo, USER USER está certoHASHTAG USER USER, votei em USER, não em USER, vcs estão globolixo com raiva por que não tem mais divisão e rachadinhas de cargos né, acabou a mamata!!!",OFF,1
eu quero ele e não tô nem aí se é errado fodase 🙃,OFF,1
cambada de ladrão igual Lula kk,OFF,1
"RT USER: USER Cómo pasaron de ""Sonic demonio edgy"" a ""milf demoniaca"" que algún pajero sueña con poncharsela URL",OFF,1
O grupo globo é um enorme lixao,OFF,1
"Carai, n existe algo q eu tenha mais medo do que de cobra, pqp, bicho estranho.",OFF,1
"É facil entender, quem não entendeu realmente ou é burro ou é má intencionado.",OFF,1
"SEU CORNO DESGRAÇADO! EU SEI Q N VAI VER PQ VC N TEM O MEU TT, MAS MESMO ASSIM. EU AMO SEU CABELO ESCROTO, SEU NARIZ, SUAS COSTAS, SUA BOCA, ADORO TE ABRAÇAR, VC É MTO MACIO E É MUITO FOFO! QUE ÓDIO!",OFF,1
USER USER Q egoísta,NOT,0
VAI TOMA NO CU pra quem inventou mentira sobre mim,OFF,1
eu ri muito kkkkkkkkkkkkkkkkkkk! esse USER é foda!,OFF,1
"Malditos ignorantes, o cara não conseguiu sequer acertar a facacada em algum lugar vital, passou a faca por cima da costela em movimento de corte lateral... Amador",OFF,1
USER Aff Maria……tá mais feia que o Pablo Vitar! Mano…..que cara de traveco! 🤮🤮🤮,OFF,1
"USER USER sabe falar merda USER peUSERsa aUSERtes de fala meu deus, agora a vida dele vai ser dificil provavelmeUSERte agora ele vai ser chamado de varias coisas, mas realmeUSERte ele foi muito iUSERseUSERsivel, pois ele USER falo de uma USER pesUSERa falo de varias uma religião iUSERteira esse cara por miUSER USER tiUSERha que pedir desculpa e sim falar que tudo que ele disse tava errado USERada que ele falou USERo flow tava certo fico triste por ele se rebaixar a lixo serio imagiUSERa como a familia dele deve estar se seUSERtiUSERdo, desepção.",OFF,1
"Me assusta os comentários elogiando o Sr. Givaldo, ele tem transtornos psiquiátricos, tem traços narcisistas, as pessoas são facilmente enganadas por outras que parecem se expressar melhor. Ele usa palavras equivocadas, é prolixo e oculta o fato de ter mostrado o órgão genital e pedido beijo conforme a sogra havia mencionado. A percepção das pessoas sobre esse senhor demonstra claramente o motivo por termos passado pelos últimos 3 governos. Lamento muito!",OFF,1
USER Pobre plasta corrupta golpista,OFF,1
USER bem viadinho tu,OFF,1
"USER USER Que lixo de gente, hein?",OFF,1
USER USER USER USER Pqp segunda vez que confundem meu nome com o desses vermes,OFF,1
Muito bom seus videos fera....USER DO CAPETA !!!! foi hilário.,OFF,1
"Bando de pilantras, deixem nossas crianças em paz!",OFF,1
"tem q estar mesmo sua canalha, o mínimo q vc devia era ter soltado um nota pro fãs do Paraguai no dia URL",OFF,1
Aah ridículo,OFF,1
"Ser contra o nazismo e ficar calado contra o comunismo, pra mim, é pura hipocrisia. Ambos devem ser combatidos com a mesma força!!!",NOT,0
Esse USER mostrou a verdadeira face...O USER foi ingênuo tal qual uma criança de 5 anos.,OFF,1
"E a morena que atacou o Rodrigo não vai ser expulsa tbm,essa aí só faltou estuprar o cara",OFF,1
RT USER: Queria avisar as minhas amigas que a escola inteira conhece a gente como 'grupo de sapatão e viado' como eu sei disso? Falaram _,OFF,1
"USER Esse é o candidato da ANITTA AI 🤡🤡 QUE VALOR MORAL ESSA MULHER TEM , QUE VALOR MORAL AS PESSOAS QUE VOTAM EM UM BANDIDO TEM ? NENHUM SÃO PESSOAS MAL CARÁTER , A FAVOR DE ESTUPRADORES , LADRÕES, FACÇÕES CRIMINOSAS, CORRUPÇÃO,FORMAÇÃO DE QUADRILHA E MUITO MAIS URL",OFF,1
USER USER filho de monte gordo. HASHTAG,OFF,1
"Gente, vocês lembra que a Boticário fez uma propaganda com uma família de integrantes pretos e a galera foi contra? Não é novidade o preconceito deles. Se eles não achavam normal uma família de gente preta, imagina se entra na cabeça deles que uma família pode ser constituída por pessoas independente da sexualidade delas? Eu no lugar desse povo teria uma vergonha do caralho de ser contra um comercial desses. Até às crianças foram mais inteligentes que esse bando de velho idiota.",OFF,1
USER USER nojento do caralho.,OFF,1
"Fiquei chateado com a saída do Monark do flow mas realmente ele falou uma parada absurda , sai que não é nazist mas tem que assumir que falou merda !!!",OFF,1
odeio esperar essa bixona URL,OFF,1
"USER El viejo demente siempre trajo entre ceja y ceja a Rusia. Creo que hacen mal cálculo, piensan que se comen un bocado, se pueden atragantar. Lo malo es que nos llevan entre las patas.",OFF,1
USER cuzao,OFF,1
Programa de gente falsa de gente sem caráter nenhum kk,OFF,1
USER Tem que falar a verdade sim. Vcs são pilantras mesmo.,OFF,1
"É mais ou menos, mas é mais fácil você correr o risco e talvez você nem morra pelo covid, do que você morrer certamente de fome por causa dessa quarentena inutil, destruindo e massacrando a economia do país... Quando você ver lá o pais mais ferrado que já é, qnd USER ver mais pessoas morrendo de fome do que o vírus passado, USER se lembra q USER apoiou isso, e se lembra que o pais não está assim por causa do virus e sim por causa da quarentena inutil. Oque adianta salvar 30mil pessoas e depois morrer 700 mil de fome???",OFF,1
USER enche o cu de maconha e acha que tá falando bonito. vai se foder viu,OFF,1
"Moral da história: Se o seu ""pacote"" não ultrapassar o seu joelho, você não é NADA, é futuro candidato a corno. O que elas querem já admitiram nas estrelinhas... É uma guerra perdida meus amigos!",OFF,1
"Viu que fez merda, agora tá aí com medo de perder patrocínio...a voz até treme.",OFF,1
Vai ver que quando o filho crescer e começar a dar a bunda a culpa vai ser da boticário. kkkk,OFF,1
USER USER USER PARE.. USER DO BRASIL? KKKKK PARE,NOT,0
"USER USER olha o nível do vocabulário ""atura ou USER"" 🤣🤣🤣🤣🤣🤣 que vergonha que deu agora de te responder",NOT,0
"USER USER com exceção da lazarenta da ""Not the one"" são os 4 mais o rick rubin que aprovam as músicas que entram quero saber quem foram os pelo menos 3 putos que votaram pra ela entrar não é possível que entre as 50 gravadas não tivesse uma melhor",OFF,1
"aposto que foi um pitbull, raça maldita URL",OFF,1
Faz a porra de um podcast e leva os convidados que você acha bom bro,OFF,1
Eu desprezo e fodace. Achou ruim? Come menos URL,OFF,1
"USER dum hipócrita, querendo dar lição de moral no cara sendo que ele mesmo tá expondo a moça !!!",OFF,1
vamos josh manda todo mundo ir se fode,OFF,1
Voz CHATAAAAAAAAA,OFF,1
"- o Dudu é monstro pela tv, mas o que joga o menino Eduardo no ao vivo, pqp, foda",OFF,1
tava assistindo o dvd da minha formatura que tinha 200 alunos e minha mãe só falava da bárbara. pqp véi nem de mim ela tava falando direto,OFF,1
"USER Cretina, sem vergonha. Quando a Dilma era atacada, você com essa sua cara de brega, calou a boca. Ordinária.",OFF,1
"gente? governo PODRE, isso é a coisa mais ridícula que já vi desse fdp do bolsonaro e ainda junto com esse velho da havan dois pau no c* e me choca quem apoia ainda esse cretino URL",OFF,1
USER de nao falar nada com coerência os entrevistadores sao pessimos..nao souberam conduzir de forma que podessemos entender algo.,OFF,1
"USER Quem direcionou o Brasil para o abismo foi a Farsa Jato sob o comando deste ser abjeto ex-ministro do Bolsonaro/Moro, que tendenciosamente e parcial segundo o STF prendeu o Lula e ajudou este incompetente que nunca trabalhou (Bolsonaro) e você tbm ajudou marqueteiro do Moro.",OFF,1
"USER qdo vcs era moleque, ele mandava vcs desligarem o videogame falando que ia estragar a TV? Hahahahaha",NOT,0
"""Tem que aproveitar tudo isso agora em 2021, porque depois das eleições de 2022 não sabemos quem vai assumir o Brasil, por que depois de tantas cagadas que o USER fez! Certamente o nosso futuro está incerto!!""",OFF,1
Ele um nazista kkk,OFF,1
emicida entre na minha casa e coma o cu de toda a minha família,OFF,1
Esse foi o pior USER USER que vim saber disso em 2021 kkkkk,NOT,0
rt USER só qro ficar em paz mané pqp,OFF,1
"USER nunca gostei dele, sempre o achei escroto, vivia pulando em cima de bichinhos e os enforcando. está no lugar certo.",OFF,1
"RT USER: Isso aí Anitta,continua assim Nós te agradecemos Os jovens não são burros,eles sabem diferenciar um cara honesto de um ladrã…",NOT,0
"Sou evangélico a anos e vou continuar sendo , sei que Deus criou , homem e mulher e que é errado homem gostar de homem.... Mas só peço a Deus que abençoe , todos vcs que estão com ódio dos gays e passando o ódio aos outros ( obs: não sou gay )",OFF,1
USER brincar com a voz de um ser humano vc desceu no esgoto. Mas quem é vc. Se olha no espelho.,OFF,1
eu ouço tame Impala tanto que quase parece que eu sou corno mesmo,OFF,1
ée o trabalho do caraa gente... para de fk USER criticando USER,NOT,0
Diz a lenda que teve um treinador que jantou todos os times do Brasil dentro e fora de casa muitos por goleada ganhou 5 títulos e teve apenas 4 derrotas QUATRO. Eu não acredito. Ah e não jogava na retranca. Esse foi o melhor dos últimos 30 anos Descansa petista filho da puta URL,OFF,1
USER USER toda honra Gado de político. Vive no Brasil e ainda tenta achar lado certo entre direita e esquerda. São dois lados de alienados querendo bisco de politico que mete no rabo do povo há decadas.,OFF,1
USER mas é a MINHA vagabunda favorita,OFF,1
"Dormi o dia todo, to sem comer e fui inventar de fumar esse pod do caraio agr Minha cabeça vai explodirKKKKK",OFF,1
prova lixo chata insuportável nossa eles querem enterrar esse bbb mesmo,OFF,1
Acho este BOLSONARO muito BÔBO...PAGADOR DE MICO...UM USER DO OUTRO...,OFF,1
"USER E USER ESSA PROPAGANDA. TENHAM RESPEITO USER A USER. QUE, USER, USER USER USER AS CRIANÇAS... TODOS USER RESPEITO, A USER TAMBÉM. USER OU NAO, TODOS TIVEMOS USER USER DE PAI (HOMEM) - MÃE (MULHER) = CASAMENTO, ESSA USER É INALTERÁVEL. RESPEITO.",OFF,1
USER pega no meu pau,OFF,1
"Nunca + comprarei neum produto dessa empresa Criança tem que brincar e estudar façam um vídeos para as crianças respeitarem os pai, os idosos e se dedicarem no estudo para se formarem, tenha vegonha na cara de vcs.",OFF,1
"USER CHATO PQP... foi USER que compraram a roupa dela por acaso? para de dar palpite aonde USER foram chamdos gente!!! plmds USER tem uma louça pra lavar? um chao pra varrer? a menina independente de tudo, ela ta indo pra reuniao da FILHA USER, USER é a sua.. e USER tem essa de ""padrao"" a pessoa vai do jeito q quiser! se USER tinha uma placa avisando ""tem roupas que USER podem usar para entrar em uma reuniao"" ME USER USER USER",OFF,1
"Boaaa Mondrich 🗣 Porém Colin burro igual uma porta, tomara que perca todo o dinheiro tb",OFF,1
to talmente certo aprovado esse filme eh uma droga e USER tem gay nele,OFF,1
"KKKKKKKKKKKKK meu pai é um fdp mesmo, vou extorquir esse velho até ele morrer e não terem dinheiro pra comprar um caixão pra esse lixão",OFF,1
caralho q petardo filho,OFF,1
"Marica,no,es que enserio yo estoy muy buena jaja🤤.",OFF,1
"Verme en esos vídeos que te mando, hasta a mí m dan ganas de comerme",OFF,1
Espero que estes 2 vão para o quinto dos inferno,OFF,1
USER WooDworlZ concordo com você...ta parecendo aquela mesma história do Valdomiro USER...políticos hipócritas...o que não fazem pra ganhar votos...,OFF,1
"puta que paril! bora baea. na boa, vou comprar uma camisa.",OFF,1
Isso que é ódio HASHTAG URL,OFF,1
USER Amiga kkkkk bota bunda mole nisso kkkkkk a+,OFF,1
"USER USER Cês tem ensino superior e são um bando de gado analfabeto funcional, tomem vergonha nessa cara pq vcs são uma desgraça pra esse país",OFF,1
USER USER que armação USER doente?? o cara tem a cicatriz e tudo e USER vem me falar q foi armação,OFF,1
USER Será que tem algum membro do MBL com pelo menos 2 neurônios? É muita imbecilidade junta,OFF,1
Tu poder estudar a biblioteca inteira da Bruxaria. Mais se tu nao for Ser. Se fodeu,OFF,1
"A felicidade do dia foi saber que daqui a 2 semaninhas tem terreiro de crioulo, oh que sdds daquele lugar. dia 2 é dia de esquecer da vida, tenho até que mandar vir um traje, evento de 10 anos bgl vai ser sério 😨😁🤌🏿🤌🏿",NOT,0
cretina URL,OFF,1
Isso mesmo moro!! Pra cima desses corruptos!! Essas perguntinhas querendo ferrar o senhor está só começando! O senhor é um homem honesto e justo!!,OFF,1
Esse jomal da bolbo e um lixo mesmo vocês do sabe falar metiras ja ta na ora de vocês criar vergonha e fazer um jomalismo de verdade 💩💩,OFF,1
Com certeza mais um insano bolsonarista.,OFF,1
"Grande palerma que me fez cancelar a inscrição no canal, inclusive do vênus, há meses. Pra mim ele tem algum tipo de doença similar a uma esquizofrenia leve, que o faz criar versões fantasiosas da realidade.",OFF,1
gente pqp eu ia chorar TANTO miley te amo URL,OFF,1
MARICA YAAAAA URL,OFF,1
"Una más de tus HIPOCRESIAS eres un MENTIROSO y OPORTUNISTA Rigoberto Vargas nunca has estado con ya sabes quien, ahora quieres quedar bien haciendo proselitismo cuando tu siempre has estado en contra de la Cuarta Transformación 4T. USER USER USER URL",OFF,1
Show o vídeo! USER falou tdo USER eu canso de falar sobre essas porra toda!! Obrigado!,OFF,1
"isso é patético pra caralho,a pessoa mais foda disso tudo é a autora que ganha dinheiro pra porra por causa dessas fãs histéricas",OFF,1
"Ele já fez algo a si próprio, tirar a vida ele USER vai, nem USER USER do pc SiUSERueira fez isso",OFF,1
Pediu desculpas porque viu as consequências. Das outras vezes qye falou merda não pediu.,OFF,1
"A USER já inventou um novo artigo do código penal hoje no jornaleco deles, chama-se: APOLOGIA A AÇÕES ANTIDEMOCRÁTICAS????....KKKKK só pode ser piada mesmo. USER a ordem, resgate das forças armadas para salvação da pátria agora é crime de acordo com esse LIXO TRAIDOR DA PÁTRIA chamada REDE USER. Aguardem globolixo, seus dias estão contados.",OFF,1
Deixa a USER fazer o trabalho deles! Chega de imoralidade com a Justiça brasileira polícia não é pra blindar e sim pra ponir e levar pra cadeia 👊👊👊,OFF,1
